start_time,close,SMA_short,SMA_long,signal,position,daily_return,strategy_return,cum_asset_return,cum_strategy_return,trade_entry,pnl_usd
2025-06-01 07:30:00+00:00,3289.05,3289.0099999999998,3289.322,0,0.0,-3.040382358432403e-06,-0.0,0.0015804571449451466,0.0007333229876977931,0,-0.0
2025-06-01 07:30:00+00:00,3289.06,3289.058,3289.325,0,0.0,3.0403916022603283e-06,0.0,0.0015835023417560823,0.0007333229876977931,0,0.0
2025-06-01 07:45:00+00:00,3289.06,3289.058,3289.2585,0,0.0,0.0,0.0,0.0015835023417560823,0.0007333229876977931,0,0.0
2025-06-01 08:00:00+00:00,3290.01,3289.2480000000005,3289.2395000000006,1,0.0,0.00028883632405629633,0.0,0.0018727960388078557,0.0007333229876977931,0,0.0
2025-06-01 08:00:00+00:00,3290.0,3289.436,3289.2200000000003,1,1.0,-3.0395044392506065e-06,-3.0395044392506065e-06,0.001869750841996698,0.0007302812543201753,1,-0.00030395044392506065
2025-06-01 08:15:00+00:00,3290.01,3289.6279999999997,3289.2299999999996,1,1.0,3.0395136778604837e-06,3.0395136778604837e-06,0.0018727960388078557,0.0007333229876977931,0,0.00030395136778604837
2025-06-01 08:30:00+00:00,3290.01,3289.818,3289.2400000000002,1,1.0,0.0,0.0,0.0018727960388078557,0.0007333229876977931,0,0.0
2025-06-01 08:30:00+00:00,3290.02,3290.0099999999998,3289.2505000000006,1,1.0,3.039504439028562e-06,3.039504439028562e-06,0.0018758412356187915,0.0007363647210751889,0,0.0003039504439028562
2025-06-01 08:45:00+00:00,3290.02,3290.012,3289.261,1,1.0,0.0,0.0,0.0018758412356187915,0.0007363647210751889,0,0.0
2025-06-01 09:00:00+00:00,3291.41,3290.2940000000003,3289.3805,1,1.0,0.0004224898328886173,0.0004224898328886173,0.0022991235923575104,0.001159165660571837,0,0.04224898328886173
2025-06-01 09:00:00+00:00,3291.06,3290.504,3289.4825000000005,1,1.0,-0.00010633740554955029,-0.00010633740554955029,0.0021925417039700967,0.001052704992353437,0,-0.010633740554955029
2025-06-01 09:15:00+00:00,3291.41,3290.7840000000006,3289.6115,1,1.0,0.00010634871439596516,0.00010634871439596516,0.0022991235923575104,0.001159165660572059,0,0.010634871439596516
2025-06-01 09:30:00+00:00,3290.0,3290.78,3289.6705,1,1.0,-0.00042838783378551515,-0.00042838783378551515,0.001869750841996698,0.0007302812543201753,0,-0.042838783378551515
2025-06-01 09:30:00+00:00,3288.09,3290.3940000000002,3289.6340000000005,1,1.0,-0.0005805471124619155,-0.0005805471124619155,0.0012881182510824374,0.00014931017918473621,0,-0.05805471124619155
2025-06-01 09:45:00+00:00,3290.0,3290.112,3289.693,1,1.0,0.0005808843431900357,0.0005808843431900357,0.001869750841996698,0.0007302812543201753,0,0.05808843431900357
2025-06-01 10:00:00+00:00,3289.61,3289.822,3289.7410000000004,1,1.0,-0.00011854103343456046,-0.00011854103343456046,0.0017509881663650972,0.0006116536525910821,0,-0.011854103343456046
2025-06-01 10:00:00+00:00,3290.6,3289.66,3289.8300000000004,0,1.0,0.00030094752873432995,0.00030094752873432995,0.0020524626506608357,0.000912785256980575,0,0.030094752873432995
2025-06-01 10:15:00+00:00,3289.61,3289.582,3289.8575000000005,0,0.0,-0.0003008569865677879,-0.0,0.0017509881663648752,0.000912785256980575,0,-0.0
2025-06-01 10:30:00+00:00,3289.9,3289.9440000000004,3289.8995000000004,1,0.0,8.815634680092721e-05,0.0,0.0018392988738857863,0.000912785256980575,0,0.0
2025-06-01 10:30:00+00:00,3290.27,3289.9980000000005,3289.96,1,1.0,0.0001124654244808454,0.0001124654244808454,0.0019519711558952935,0.0010253533382427182,1,0.01124654244808454
2025-06-01 10:45:00+00:00,3290.27,3290.13,3290.0209999999997,1,1.0,0.0,0.0,0.0019519711558952935,0.0010253533382427182,0,0.0
2025-06-01 11:00:00+00:00,3292.44,3290.4979999999996,3290.19,1,1.0,0.0006595203433152896,0.0006595203433152896,0.002612778863897436,0.0016855499229435633,0,0.06595203433152896
2025-06-01 11:00:00+00:00,3292.14,3291.004,3290.344,1,1.0,-9.111783358239922e-05,-9.111783358239922e-05,0.002521422959565367,0.0015942785057037057,0,-0.009111783358239922
2025-06-01 11:15:00+00:00,3292.14,3291.4519999999998,3290.4505,1,1.0,0.0,0.0,0.002521422959565367,0.0015942785057037057,0,0.0
2025-06-01 11:30:00+00:00,3291.62,3291.722,3290.5315,1,1.0,-0.00015795197045087583,-0.00015795197045087583,0.0023630727253896033,0.0014360747158213005,0,-0.015795197045087583
2025-06-01 11:30:00+00:00,3292.07,3292.082,3290.6345,1,1.0,0.0001367107989380667,0.0001367107989380667,0.0025001065818879287,0.001572981841681198,0,0.01367107989380667
2025-06-01 11:45:00+00:00,3292.07,3292.0080000000003,3290.7375,1,1.0,0.0,0.0,0.0025001065818879287,0.001572981841681198,0,0.0
2025-06-01 12:00:00+00:00,3292.7,3292.12,3290.8714999999997,1,1.0,0.00019136895631000073,0.00019136895631000073,0.0026919539809850956,0.0017646518178844328,0,0.019136895631000073
2025-06-01 12:00:00+00:00,3292.18,3292.1279999999997,3290.9795,1,1.0,-0.0001579251070550347,-0.0001579251070550347,0.002533603746809332,0.0016064480280022497,0,-0.01579251070550347
2025-06-01 12:15:00+00:00,3292.7,3292.344,3291.0440000000003,1,1.0,0.00015795005133378837,0.00015795005133378837,0.0026919539809850956,0.0017646518178844328,0,0.015795005133378837
2025-06-01 12:30:00+00:00,3291.08,3292.1459999999997,3291.0450000000005,1,1.0,-0.0004919974489020484,-0.0004919974489020484,0.002198632097591746,0.0012717861647897344,0,-0.049199744890204844
2025-06-01 12:30:00+00:00,3291.02,3291.936,3291.0254999999997,1,1.0,-1.8231097390519757e-05,-1.8231097390519757e-05,0.0021803609167252436,0.0012535318813418073,0,-0.0018231097390519757
2025-06-01 12:45:00+00:00,3291.08,3291.6119999999996,3291.0795,1,1.0,1.8231429769421936e-05,1.8231429769421936e-05,0.002198632097591524,0.0012717861647897344,0,0.0018231429769421936
2025-06-01 13:00:00+00:00,3292.19,3291.614,3291.2845,1,1.0,0.00033727530172478204,0.00033727530172478204,0.0025366489436204898,0.0016094904085770523,0,0.033727530172478204
2025-06-01 13:00:00+00:00,3292.38,3291.55,3291.4035000000003,1,1.0,5.771234345530729e-05,5.771234345530729e-05,0.0025945076830309333,0.0016672956394956362,0,0.005771234345530729
2025-06-01 13:15:00+00:00,3292.19,3291.772,3291.5325,1,1.0,-5.770901293289388e-05,-5.770901293289388e-05,0.002536648943620712,0.0016094904085770523,0,-0.005770901293289388
2025-06-01 13:30:00+00:00,3293.05,3292.178,3291.655,1,1.0,0.0002612242914290519,0.0002612242914290519,0.0027985358693727314,0.001871135137997637,0,0.02612242914290519
2025-06-01 13:30:00+00:00,3292.63,3292.4880000000003,3291.8059999999996,1,1.0,-0.00012754133705839,-0.00012754133705839,0.0026706376033076573,0.0017433551538619252,0,-0.012754133705839
2025-06-01 13:45:00+00:00,3293.05,3292.66,3291.9635000000003,1,1.0,0.00012755760592608745,0.00012755760592608745,0.0027985358693727314,0.001871135137997637,0,0.012755760592608745
2025-06-01 14:00:00+00:00,3293.02,3292.7880000000005,3292.101,1,1.0,-9.110095504194504e-06,-9.110095504194504e-06,0.00278940027893948,0.0018620079962736735,0,-0.0009110095504194504
2025-06-01 14:00:00+00:00,3292.36,3292.822,3292.2055,1,1.0,-0.00020042392697272593,-0.00020042392697272593,0.0025884172894088397,0.0016612108783462531,0,-0.020042392697272593
2025-06-01 14:15:00+00:00,3293.02,3292.8160000000003,3292.2345,1,1.0,0.00020046410477592147,0.00020046410477592147,0.00278940027893948,0.0018620079962736735,0,0.020046410477592147
2025-06-01 14:30:00+00:00,3293.3,3292.95,3292.2925000000005,1,1.0,8.502833265522369e-05,8.502833265522369e-05,0.0028746657896494554,0.0019471946523641481,0,0.00850283326552237
2025-06-01 14:30:00+00:00,3293.24,3292.9880000000003,3292.3475,1,1.0,-1.8218807882774968e-05,-1.8218807882774968e-05,0.002856394608782953,0.001928940368915999,0,-0.0018218807882774968
2025-06-01 14:45:00+00:00,3293.3,3293.0440000000003,3292.4315,1,1.0,1.8219139813702157e-05,1.8219139813702157e-05,0.0028746657896494554,0.001947194652363926,0,0.0018219139813702157
2025-06-01 15:00:00+00:00,3293.42,3293.256,3292.499,1,1.0,3.643761576532789e-05,3.643761576532789e-05,0.0029112081513822385,0.0019837032192597803,0,0.003643761576532789
2025-06-01 15:00:00+00:00,3293.95,3293.442,3292.593,1,1.0,0.00016092693916958112,0.00016092693916958112,0.003072603582368938,0.002144949389716766,0,0.016092693916958112
2025-06-01 15:15:00+00:00,3293.95,3293.572,3292.6555,1,1.0,0.0,0.0,0.003072603582368938,0.002144949389716766,0,0.0
2025-06-01 15:30:00+00:00,3293.68,3293.66,3292.7305,1,1.0,-8.196845732322267e-05,-8.196845732322267e-05,0.0029903832684701204,0.002062805114201094,0,-0.008196845732322267
2025-06-01 15:30:00+00:00,3293.67,3293.7339999999995,3292.779,1,1.0,-3.0361176555082636e-06,-3.0361176555082636e-06,0.0029873380716591846,0.0020597627336265134,0,-0.00030361176555082636
2025-06-01 15:45:00+00:00,3293.67,3293.7839999999997,3292.9085,1,1.0,0.0,0.0,0.0029873380716591846,0.0020597627336265134,0,0.0
2025-06-01 16:00:00+00:00,3294.73,3293.94,3293.0939999999996,1,1.0,0.0003218294486089235,0.0003218294486089235,0.0033101289336325834,0.0023822550745402626,0,0.03218294486089235
2025-06-01 16:00:00+00:00,3293.73,3293.8959999999997,3293.2264999999998,1,1.0,-0.0003035150072995263,-0.0003035150072995263,0.0030056092525256872,0.0020780170170744405,0,-0.03035150072995263
2025-06-01 16:15:00+00:00,3293.73,3293.906,3293.3035000000004,1,1.0,0.0,0.0,0.0030056092525256872,0.0020780170170744405,0,0.0
2025-06-01 16:30:00+00:00,3292.82,3293.736,3293.3255000000004,1,1.0,-0.00027628251253131175,-0.00027628251253131175,0.002728496342718323,0.001801160384780509,0,-0.027628251253131175
2025-06-01 16:30:00+00:00,3292.24,3293.45,3293.328,1,1.0,-0.0001761408154713484,-0.0001761408154713484,0.0025518749276760566,0.0016247023114501769,0,-0.01761408154713484
2025-06-01 16:45:00+00:00,3292.82,3293.068,3293.3165,0,1.0,0.0001761718465240758,0.0001761718465240758,0.002728496342718323,0.001801160384780509,0,0.01761718465240758
2025-06-01 17:00:00+00:00,3293.2,3292.9620000000004,3293.345,0,0.0,0.00011540260323972262,0.0,0.002844213821538988,0.001801160384780509,0,0.0
2025-06-01 17:00:00+00:00,3293.68,3292.952,3293.3765,0,0.0,0.00014575488886192645,0.0,0.0029903832684703424,0.001801160384780509,0,0.0
2025-06-01 17:15:00+00:00,3293.2,3293.028,3293.3855000000003,0,0.0,-0.00014573364747028084,-0.0,0.002844213821538988,0.001801160384780509,0,-0.0
2025-06-01 17:30:00+00:00,3290.95,3292.7699999999995,3293.315,0,0.0,-0.0006832260415401414,-0.0,0.0021590445390482493,0.001801160384780509,0,-0.0
2025-06-01 17:30:00+00:00,3290.88,3292.382,3293.208,0,0.0,-2.1270453820276813e-05,-0.0,0.002137728161370811,0.001801160384780509,0,-0.0
2025-06-01 17:45:00+00:00,3290.95,3291.932,3293.0905,0,0.0,2.1270906262138567e-05,0.0,0.0021590445390482493,0.001801160384780509,0,0.0
2025-06-01 18:00:00+00:00,3291.58,3291.5119999999997,3293.0074999999997,0,0.0,0.0001914340843829354,0.0,0.0023508919381456383,0.001801160384780509,0,0.0
2025-06-01 18:00:00+00:00,3292.1,3291.292,3292.9474999999998,0,0.0,0.00015797884298729414,0.0,0.002509242172321402,0.001801160384780509,0,0.0
2025-06-01 18:15:00+00:00,3292.1,3291.522,3292.8815000000004,0,0.0,0.0,0.0,0.002509242172321402,0.001801160384780509,0,0.0
2025-06-01 18:30:00+00:00,3294.51,3292.2479999999996,3292.9095,0,0.0,0.0007320555268675033,0.0,0.0032431346037893327,0.001801160384780509,0,0.0
2025-06-01 18:30:00+00:00,3296.47,3293.352,3293.0354999999995,1,0.0,0.0005949291396898371,0.0,0.003839993178758938,0.001801160384780509,0,0.0
2025-06-01 18:45:00+00:00,3296.47,3294.3300000000004,3293.175,1,1.0,0.0,0.0,0.003839993178758938,0.001801160384780509,1,0.0
2025-06-01 19:00:00+00:00,3295.54,3295.018,3293.2684999999997,1,1.0,-0.00028211996468940903,-0.00028211996468940903,0.00355678987532948,0.001518532276786999,0,-0.028211996468940903
2025-06-01 19:00:00+00:00,3295.9,3295.778,3293.38,1,1.0,0.0001092385466419099,0.0001092385466419099,0.0036664169605280517,0.001627936705687949,0,0.01092385466419099
2025-06-01 19:15:00+00:00,3295.9,3296.0559999999996,3293.4385,1,1.0,0.0,0.0,0.0036664169605280517,0.001627936705687949,0,0.0
2025-06-01 19:30:00+00:00,3293.31,3295.424,3293.4175000000005,1,1.0,-0.0007858248126461076,-0.0007858248126461076,0.0028777109864608352,0.0008408326199851324,0,-0.07858248126461076
2025-06-01 19:30:00+00:00,3294.0,3294.9300000000003,3293.4309999999996,1,1.0,0.00020951565446325482,0.00020951565446325482,0.003087829566424727,0.0010505244420451199,0,0.020951565446325482
2025-06-01 19:45:00+00:00,3294.0,3294.6220000000003,3293.4900000000002,1,1.0,0.0,0.0,0.003087829566424727,0.0010505244420451199,0,0.0
2025-06-01 20:00:00+00:00,3294.61,3294.364,3293.6085,1,1.0,0.00018518518518528815,0.00018518518518528815,0.0032735865719000223,0.0012359041687937111,0,0.018518518518528815
2025-06-01 20:00:00+00:00,3294.1,3294.004,3293.6724999999997,1,1.0,-0.00015479829175535365,-0.00015479829175535365,0.0031182815345354165,0.0010809145611843096,0,-0.015479829175535365
2025-06-01 20:15:00+00:00,3294.61,3294.264,3293.743,1,1.0,0.0001548222579763614,0.0001548222579763614,0.0032735865719000223,0.0012359041687937111,0,0.01548222579763614
2025-06-01 20:30:00+00:00,3297.48,3294.96,3293.933,1,1.0,0.0008711197987014696,0.0008711197987014696,0.004147558056676992,0.0021081005880858594,0,0.08711197987014696
2025-06-01 20:30:00+00:00,3295.9,3295.34,3294.068,1,1.0,-0.00047915377803653403,-0.00047915377803653403,0.0036664169605280517,0.001627936705688171,0,-0.0479153778036534
2025-06-01 20:45:00+00:00,3297.48,3295.9139999999998,3294.3945,1,1.0,0.00047938347644049806,0.00047938347644049806,0.004147558056677214,0.0021081005880860815,0,0.047938347644049806
2025-06-01 21:00:00+00:00,3297.31,3296.5559999999996,3294.7159999999994,1,1.0,-5.155452042171493e-05,-5.155452042171493e-05,0.004095789710888864,0.0020564373855496143,0,-0.005155452042171493
2025-06-01 21:00:00+00:00,3297.3,3297.094,3295.0335,1,1.0,-3.032775201528004e-06,-3.032775201528004e-06,0.004092744514077928,0.0020533983736357175,0,-0.0003032775201528004
2025-06-01 21:15:00+00:00,3297.31,3297.06,3295.3199999999997,1,1.0,3.032784399392696e-06,3.032784399392696e-06,0.004095789710889086,0.0020564373855496143,0,0.0003032784399392696
2025-06-01 21:30:00+00:00,3297.47,3297.374,3295.5885000000003,1,1.0,4.852440322555829e-05,4.852440322555829e-05,0.004144512859866056,0.0021050615761721847,0,0.004852440322555829
2025-06-01 21:30:00+00:00,3297.3,3297.3380000000006,3295.8485,1,1.0,-5.155467676720704e-05,-5.155467676720704e-05,0.004092744514077928,0.0020533983736359396,0,-0.005155467676720704
2025-06-01 21:45:00+00:00,3297.47,3297.37,3295.9965,1,1.0,5.15573347890097e-05,5.15573347890097e-05,0.004144512859866056,0.0021050615761724067,0,0.00515573347890097
2025-06-01 22:00:00+00:00,3302.28,3298.3660000000004,3296.2870000000003,1,1.0,0.001458694089711221,0.001458694089711221,0.00560925252599076,0.0035668263067631933,0,0.1458694089711221
2025-06-01 22:00:00+00:00,3305.9,3300.0840000000003,3296.7585,1,1.0,0.0010962123139164337,0.0010962123139164337,0.006711613771598124,0.00466694861959871,0,0.10962123139164337
2025-06-01 22:15:00+00:00,3302.28,3301.046,3297.0955000000004,1,1.0,-0.0010950119483347232,-0.0010950119483347232,0.005609252525990982,0.0035668263067631933,0,-0.10950119483347232
2025-06-01 22:30:00+00:00,3304.31,3302.4480000000003,3297.5160000000005,1,1.0,0.0006147267948204416,0.0006147267948204416,0.006227427478638026,0.004183745725286903,0,0.06147267948204416
2025-06-01 22:30:00+00:00,3310.0,3304.954,3298.221,1,1.0,0.001721993396503363,0.001721993396503363,0.007960144464136842,0.005912943504301937,0,0.1721993396503363
2025-06-01 22:45:00+00:00,3310.0,3306.4980000000005,3299.0555,1,1.0,0.0,0.0,0.007960144464136842,0.005912943504301937,0,0.0
2025-06-01 23:00:00+00:00,3312.13,3307.744,3299.9619999999995,1,1.0,0.0006435045317221277,0.0006435045317221277,0.008608771384894798,0.006560253041964836,0,0.06435045317221277
2025-06-01 23:00:00+00:00,3310.79,3309.446,3300.8015,1,1.0,-0.00040457349198252945,-0.00040457349198252945,0.008200715012211424,0.006153025445500893,0,-0.040457349198252945
2025-06-01 23:15:00+00:00,3310.79,3310.7419999999997,3301.6105,1,1.0,0.0,0.0,0.008200715012211424,0.006153025445500893,0,0.0
2025-06-01 23:30:00+00:00,3308.97,3310.536,3302.3540000000003,1,1.0,-0.0005497177410830334,-0.0005497177410830334,0.007646489192596695,0.005599925277169238,0,-0.05497177410830334
2025-06-01 23:30:00+00:00,3307.76,3310.0880000000006,3303.0114999999996,1,1.0,-0.00036567270177711997,-0.00036567270177711997,0.007278020378457484,0.005232204835586174,0,-0.036567270177712
2025-06-01 23:45:00+00:00,3307.76,3309.214,3303.5255000000006,1,1.0,0.0,0.0,0.007278020378457484,0.005232204835586174,0,0.0
2025-06-02 00:00:00+00:00,3312.62,3309.5800000000004,3304.3615,1,1.0,0.0014692722567537508,0.0014692722567537508,0.00875798602863731,0.006709164625746444,0,0.14692722567537508
2025-06-02 00:00:00+00:00,3311.91,3309.804,3305.083,1,1.0,-0.0002143318581666609,-0.0002143318581666609,0.008541777055051325,0.006493394779858885,0,-0.02143318581666609
2025-06-02 00:15:00+00:00,3311.91,3310.392,3305.8129999999996,1,1.0,0.0,0.0,0.008541777055051325,0.006493394779858885,0,0.0
2025-06-02 00:30:00+00:00,3305.31,3309.9019999999996,3306.2134999999994,1,1.0,-0.001992807775573535,-0.001992807775573535,0.006531947159745366,0.004487646916678134,0,-0.19928077755735352
2025-06-02 00:30:00+00:00,3308.17,3309.9839999999995,3306.7565000000004,1,1.0,0.0008652743615575886,0.0008652743615575886,0.0074028734477114,0.005356804324056386,0,0.08652743615575886
2025-06-02 00:45:00+00:00,3308.17,3309.094,3307.2915000000003,1,1.0,0.0,0.0,0.0074028734477114,0.005356804324056386,0,0.0
2025-06-02 01:00:00+00:00,3310.7,3308.8520000000003,3307.9615,1,1.0,0.000764773273441044,0.000764773273441044,0.008173308240911892,0.0061256743382756,0,0.0764773273441044
2025-06-02 01:00:00+00:00,3307.8,3308.03,3308.478,0,1.0,-0.0008759476847794989,-0.0008759476847794989,0.007290201165701671,0.005244360883241761,0,-0.08759476847794989
2025-06-02 01:15:00+00:00,3307.8,3308.528,3308.754,0,0.0,0.0,0.0,0.007290201165701671,0.005244360883241761,0,0.0
2025-06-02 01:30:00+00:00,3302.14,3307.322,3308.5660000000003,0,0.0,-0.0017111070802346973,-0.0,0.005566619770636105,0.005244360883241761,0,-0.0
2025-06-02 01:30:00+00:00,3305.0,3306.6879999999996,3308.702,0,0.0,0.0008661050106901769,0.0,0.006437546058602139,0.005244360883241761,0,0.0
2025-06-02 01:45:00+00:00,3302.14,3304.976,3308.5935,0,0.0,-0.0008653555219364506,-0.0,0.005566619770636105,0.005244360883241761,0,-0.0
2025-06-02 02:00:00+00:00,3305.08,3304.432,3308.3475,0,0.0,0.0008903317242758835,0.0,0.0064619076330907355,0.005244360883241761,0,0.0
2025-06-02 02:00:00+00:00,3306.21,3304.114,3308.1580000000004,0,0.0,0.00034189792682792763,0.0,0.006806014872741795,0.005244360883241761,0,0.0
2025-06-02 02:15:00+00:00,3305.08,3304.702,3307.8055,0,0.0,-0.00034178107258764356,-0.0,0.0064619076330909575,0.005244360883241761,0,-0.0
2025-06-02 02:30:00+00:00,3305.46,3304.7940000000003,3307.5389999999998,0,0.0,0.00011497452406605824,0.0,0.0065776251119116225,0.005244360883241761,0,0.0
2025-06-02 02:30:00+00:00,3306.01,3305.568,3307.3,0,0.0,0.00016639136459084547,0.0,0.006745110936520637,0.005244360883241761,0,0.0
2025-06-02 02:45:00+00:00,3305.46,3305.6440000000002,3307.1244999999994,0,0.0,-0.0001663636831105153,-0.0,0.0065776251119118445,0.005244360883241761,0,-0.0
